"Id","Sales"
537,5651
538,7903
539,10152
540,7766
541,4423
542,5353
543,4210
544,0
545,7961
546,5221
547,8143
548,4279
549,6870
550,6187
551,9874
552,4188
553,5060
554,5246
555,7782
556,5123
557,7029
558,7430
559,9536
560,6630
561,6897
562,5873
563,4527
564,5049
565,9647
566,9017
567,5995
568,14814
569,6102
570,5165
571,6012
572,8055
573,8826
574,6362
575,7491
576,7492
577,6784
578,5768
579,5571
580,5175
581,4693
582,4006
583,5163
584,8512
585,15148
586,5952
587,5022
588,6764
589,3711
590,5940
591,3844
592,8673
593,5695
594,5986
595,12710
596,10578
597,6647
598,6666
599,3518
600,5686
601,5405
602,8372
603,4576
604,3753
605,5657
606,5411
607,7343
608,6099
609,3415
610,6863
611,7310
612,7420
613,4377
614,4127
615,7431
616,3809
617,9226
618,5202
619,4836
620,6618
621,5851
622,4464
623,5874
624,6435
625,8940
626,8997
627,5682
628,4030
629,5785
630,7950
631,5081
632,5935
633,6001
634,11117
635,7187
636,5871
637,6821
638,4213
639,8698
640,5632
641,12767
642,6044
643,5215
644,4802
645,3605
646,7504
647,16987
648,4061
649,4549
650,9100
651,6472
652,6500
653,7588
654,5830
655,4945
656,4778
657,8987
658,5729
659,6952
660,6595
661,4486
662,6872
663,5347
664,3447
665,8586
666,8040
667,4353
668,7184
669,6691
670,4422
671,8880
672,5745
673,8502
674,4384
675,4980
676,6159
677,0
678,7421
679,4059
680,6260
681,4698
682,5249
683,5296
684,6435
685,6729
686,7532
687,5415
688,7314
689,6302
690,7679
691,8847
692,6732
693,3120
694,5513
695,7152
696,4493
697,10969
698,5591
699,8280
700,10806
701,6227
702,4250
703,10148
704,9613
705,5352
706,8502
707,10098
708,5556
709,4855
710,6579
711,5551
712,5393
713,6877
714,4854
715,5717
716,6700
717,6352
718,7409
719,5805
720,6578
721,4205
722,7557
723,6536
724,6059
725,6559
726,6607
727,9067
728,5392
729,4822
730,5907
731,6843
732,7344
733,4418
734,4209
735,7555
736,6796
737,5510
738,7460
739,6071
740,6211
741,4583
742,4229
743,6325
744,6138
745,6193
746,9412
747,8026
748,4673
749,9459
750,3546
751,3587
752,6284
753,11112
754,8217
755,6853
756,4571
757,6530
758,9778
759,5533
760,7880
761,6062
762,4642
763,5164
764,5313
765,5594
766,4443
767,4902
768,4088
769,6867
770,6890
771,4800
772,5978
773,6394
774,5156
775,4715
776,8292
777,7419
778,5779
779,3918
780,12125
781,6120
782,5090
783,8261
784,7831
785,6867
786,5730
787,7276
788,8636
789,12278
790,4490
791,4505
792,4951
793,7058
794,5628
795,7491
796,8558
797,5653
798,4273
799,6211
800,8355
801,4674
802,6696
803,3980
804,7163
805,7605
806,7159
807,8636
808,5976
809,3446
810,6391
811,6840
812,8083
813,7272
814,7117
815,6428
816,4082
817,9028
818,4263
819,10395
820,5560
821,3963
822,6533
823,6102
824,6809
825,7117
826,3582
827,4458
828,6500
829,8476
830,9379
831,4643
832,6221
833,7713
834,6102
835,5279
836,9353
837,7860
838,10826
839,3974
840,5122
841,0
842,7975
843,5214
844,9721
845,6572
846,4656
847,5167
848,4153
849,5026
850,5640
851,4656
852,5096
853,9667
854,6984
855,19764
856,5875
857,4555
858,7132
859,8452
860,5548
861,6147
862,5338
863,8461
864,7549
865,4936
866,5475
867,6348
868,7870
869,6437
870,8014
871,4984
872,4367
873,5264
874,9275
875,10780
876,9160
877,6869
878,4840
879,5547
880,4372
881,7940
882,9201
883,9002
884,5532
885,5024
886,4449
887,5012
888,10511
889,6763
890,4894
891,4975
892,7484
893,3905
894,6989
895,3952
896,6011
897,6900
898,5262
899,6655
900,5948
901,4672
902,6628
903,6475
904,9624
905,5636
906,7991
907,7383
908,9065
909,6257
910,8826
911,4396
912,4564
913,6190
914,5601
915,8481
916,6936
917,5320
918,6711
919,6472
920,8944
921,3835
922,13387
923,4639
924,6014
925,8154
926,5412
927,5682
928,5932
929,6880
930,4690
931,4875
932,7381
933,7194
934,6783
935,4417
936,6852
937,10127
938,6213
939,4691
940,6266
941,5945
942,6740
943,6640
944,3945
945,7132
946,6106
947,6739
948,6824
949,4384
950,5984
951,4971
952,6997
953,8888
954,5052
955,4901
956,5918
957,5500
958,5346
959,8089
960,6503
961,7379
962,5346
963,4648
964,5991
965,7479
966,8452
967,7452
968,7838
969,5621
970,8014
971,5940
972,7421
973,8157
974,6347
975,9640
976,7897
977,7187
978,5370
979,6910
980,7100
981,6196
982,4109
983,5464
984,7797
985,6792
986,4847
987,8099
988,6712
989,5686
990,5463
991,5287
992,6900
993,6899
994,6521
995,4919
996,4884
997,6386
998,3563
999,5777
1000,4743
1001,8605
1002,7095
1003,6383
1004,7988
1005,5934
1006,4697
1007,10257
1008,6971
1009,7428
1010,7581
1011,4715
1012,5633
1013,5399
1014,6953
1015,11245
1016,5685
1017,3085
1018,5252
1019,7883
1020,8559
1021,5996
1022,6853
1023,4578
1024,5355
1025,3224
1026,4842
1027,5503
1028,6274
1029,7147
1030,6029
1031,7541
1032,8179
1033,7244
1034,4525
1035,9235
1036,10608
1037,5765
1038,7514
1039,4595
1040,6240
1041,3697
1042,7111
1043,4976
1044,8613
1045,6850
1046,8069
1047,8089
1048,4971
1049,8056
1050,18399
1051,10298
1052,5589
1053,2728
1054,5942
1055,9191
1056,5422
1057,11218
1058,18716
1059,3360
1060,5045
1061,8074
1062,5292
1063,9105
1064,6200
1065,6785
1066,3424
1067,7110
1068,6338
1069,7145
1070,8065
1071,5877
1072,5412
1073,6722
1074,5140
1075,4756
1076,7523
1077,5300
1078,5891
1079,7054
1080,5738
1081,5365
1082,6921
1083,6941
1084,7802
1085,6000
1086,6417
1087,5524
1088,3431
1089,6429
1090,6909
1091,4908
1092,4398
1093,9102
1094,6832
1095,8876
1096,6703
1097,5238
1098,5039
1099,4295
1100,9054
1101,4894
1102,7681
1103,14076
1104,6945
1105,6140
1106,4452
1107,4605
1108,6836
1109,3920
1110,6273
1111,9565
1112,5217
1113,14837
1114,13848
1115,4592
1116,6982
1117,5017
1118,6286
1119,5298
1120,10453
1121,6843
1122,8102
1123,4519
1124,6892
1125,4403
1126,8399
1127,6347
1128,5649
1129,6194
1130,5314
1131,7732
1132,8920
1133,5375
1134,9860
1135,6384
1136,8939
1137,4513
1138,5279
1139,4926
1140,9479
1141,6155
1142,6963
1143,6623
1144,8304
1145,4238
1146,7399
1147,5853
1148,3814
1149,14488
1150,16206
1151,6937
1152,7592
1153,9104
1154,9884
1155,10410
1156,5482
1157,7302
1158,5506
1159,7700
1160,3950
1161,5432
1162,5216
1163,5341
1164,7569
1165,5146
1166,4378
1167,5677
1168,3576
1169,4573
1170,5156
1171,6710
1172,8470
1173,8079
1174,7089
1175,5747
1176,5890
1177,10520
1178,7612
1179,5253
1180,4278
1181,8425
1182,4433
1183,6630
1184,3196
1185,5312
1186,7255
1187,5944
1188,4993
1189,8185
1190,8866
1191,11478
1192,5630
1193,8888
1194,3392
1195,5249
1196,5867
1197,3980
1198,7730
1199,5034
1200,5070
1201,8529
1202,11332
1203,7958
1204,5164
1205,5019
1206,8684
1207,7226
1208,5974
1209,4415
1210,6778
1211,9058
1212,4711
1213,6293
1214,7367
1215,7975
1216,12639
1217,5763
1218,12583
1219,6660
1220,4995
1221,3430
1222,6108
1223,5722
1224,4766
1225,6755
1226,4476
1227,4148
1228,6547
1229,3525
1230,7671
1231,6318
1232,7526
1233,7741
1234,4825
1235,8726
1236,6645
1237,4934
1238,5021
1239,6042
1240,10360
1241,6225
1242,4755
1243,7965
1244,7791
1245,6356
1246,6120
1247,8496
1248,5378
1249,5210
1250,5585
1251,8305
1252,5518
1253,5796
1254,5294
1255,4853
1256,3833
1257,4786
1258,7583
1259,8029
1260,10215
1261,10248
1262,7258
1263,4481
1264,4770
1265,10758
1266,9292
1267,7057
1268,8276
1269,7832
1270,5523
1271,3840
1272,10590
1273,5430
1274,6419
1275,6141
1276,2912
1277,10617
1278,5491
1279,4827
1280,4497
1281,5558
1282,6298
1283,7971
1284,5873
1285,4462
1286,4927
1287,4607
1288,3078
1289,6800
1290,17889
1291,5139
1292,5140
1293,6783
1294,4643
1295,5296
1296,4393
1297,4584
1298,6709
1299,6552
1300,4068
1301,8398
1302,5397
1303,4722
1304,8112
1305,7859
1306,9798
1307,5527
1308,6801
1309,4539
1310,5477
1311,14980
1312,8851
1313,5877
1314,4736
1315,4455
1316,5590
1317,4391
1318,8887
1319,4897
1320,5493
1321,6526
1322,4563
1323,6203
1324,6815
1325,7499
1326,6549
1327,4037
1328,5652
1329,6111
1330,9369
1331,8338
1332,6278
1333,4552
1334,7261
1335,5913
1336,4302
1337,7015
1338,6931
1339,6224
1340,5525
1341,6330
1342,7232
1343,5195
1344,6570
1345,6484
1346,5582
1347,8390
1348,5741
1349,4877
1350,11068
1351,5620
1352,3817
1353,7636
1354,8627
1355,10396
1356,5012
1357,5463
1358,6017
1359,7384
1360,5604
1361,7476
1362,3086
1363,5845
1364,6005
1365,5823
1366,4571
1367,6699
1368,8264
1369,4638
1370,8310
1371,6369
1372,8213
1373,4339
1374,6587
1375,5825
1376,6791
1377,8371
1378,3927
1379,7227
1380,7585
1381,6830
1382,4817
1383,3597
1384,6903
1385,6799
1386,8032
1387,6684
1388,5493
1389,7651
1390,6491
1391,6203
1392,7540
1393,5350
1394,7789
1395,10236
1396,7914
1397,4334
1398,5488
1399,4246
1400,0
1401,7932
1402,5206
1403,8109
1404,4136
1405,6774
1406,6217
1407,10843
1408,4346
1409,5335
1410,5394
1411,7737
1412,4908
1413,7213
1414,7260
1415,9675
1416,6532
1417,6589
1418,5335
1419,4603
1420,4721
1421,9977
1422,9288
1423,5944
1424,14487
1425,5957
1426,4861
1427,5878
1428,7924
1429,8990
1430,6506
1431,7130
1432,7519
1433,7180
1434,5719
1435,5243
1436,5205
1437,4753
1438,4113
1439,5204
1440,8295
1441,15385
1442,6123
1443,5073
1444,7203
1445,3552
1446,5878
1447,3727
1448,8377
1449,5777
1450,5849
1451,12471
1452,10719
1453,6406
1454,6490
1455,3493
1456,5825
1457,5475
1458,8065
1459,4653
1460,3733
1461,5892
1462,5157
1463,7445
1464,5898
1465,3370
1466,6716
1467,7275
1468,7439
1469,4442
1470,4547
1471,7186
1472,4031
1473,9418
1474,5005
1475,4600
1476,6410
1477,5833
1478,4474
1479,5938
1480,6799
1481,9309
1482,9498
1483,5548
1484,3874
1485,5724
1486,7998
1487,4884
1488,5841
1489,5934
1490,11530
1491,7321
1492,5629
1493,7007
1494,4338
1495,8668
1496,5510
1497,13023
1498,6027
1499,5314
1500,4920
1501,3400
1502,7628
1503,17265
1504,4601
1505,4448
1506,8667
1507,6603
1508,6564
1509,7694
1510,5767
1511,5112
1512,4516
1513,9083
1514,5737
1515,6944
1516,6918
1517,4736
1518,7072
1519,5172
1520,3534
1521,8379
1522,7851
1523,4506
1524,6836
1525,6267
1526,4379
1527,8769
1528,5506
1529,8084
1530,4181
1531,4915
1532,6963
1533,0
1534,7327
1535,4458
1536,6263
1537,4743
1538,5255
1539,5523
1540,6474
1541,6458
1542,7314
1543,5332
1544,7415
1545,6707
1546,8673
1547,8991
1548,6483
1549,3274
1550,5643
1551,7046
1552,4775
1553,10967
1554,5573
1555,8027
1556,10591
1557,5711
1558,4240
1559,10599
1560,9696
1561,5434
1562,8568
1563,9019
1564,5384
1565,5153
1566,6612
1567,5713
1568,5552
1569,6803
1570,4715
1571,6008
1572,6723
1573,6302
1574,7553
1575,5714
1576,6590
1577,3663
1578,7427
1579,6621
1580,5536
1581,6866
1582,6683
1583,8827
1584,5422
1585,5039
1586,5478
1587,6781
1588,7390
1589,4494
1590,4158
1591,8690
1592,6436
1593,5605
1594,7159
1595,6196
1596,7168
1597,4443
1598,3932
1599,6497
1600,6118
1601,6071
1602,9446
1603,8868
1604,4846
1605,8195
1606,3686
1607,3458
1608,6190
1609,11714
1610,7441
1611,7057
1612,4577
1613,6824
1614,9691
1615,5758
1616,7507
1617,6245
1618,4559
1619,5286
1620,5121
1621,5916
1622,4562
1623,4734
1624,4193
1625,7253
1626,6928
1627,4998
1628,5843
1629,6388
1630,5256
1631,4854
1632,8296
1633,7559
1634,5471
1635,4023
1636,11911
1637,5771
1638,5121
1639,8361
1640,8629
1641,6931
1642,5649
1643,7310
1644,8899
1645,12869
1646,4518
1647,4595
1648,4587
1649,6560
1650,5440
1651,8175
1652,8203
1653,5847
1654,4073
1655,6094
1656,7727
1657,4852
1658,6547
1659,3939
1660,6923
1661,7651
1662,7075
1663,9180
1664,5988
1665,3526
1666,5826
1667,7103
1668,8031
1669,7189
1670,6788
1671,6094
1672,4115
1673,9137
1674,4346
1675,10465
1676,5471
1677,4174
1678,6568
1679,5902
1680,7150
1681,7224
1682,3458
1683,4374
1684,6761
1685,8502
1686,9932
1687,4921
1688,5836
1689,7651
1690,5882
1691,5069
1692,9413
1693,7848
1694,11261
1695,4175
1696,5182
1697,0
1698,7710
1699,5199
1700,9362
1701,6737
1702,4726
1703,4884
1704,4207
1705,4948
1706,5920
1707,4932
1708,5114
1709,9757
1710,6452
1711,19516
1712,5794
1713,4685
1714,7644
1715,9804
1716,6185
1717,6577
1718,5772
1719,8292
1720,7823
1721,4969
1722,5929
1723,6657
1724,8309
1725,6843
1726,8270
1727,5511
1728,4619
1729,5361
1730,9511
1731,11604
1732,10193
1733,7286
1734,5906
1735,5677
1736,4462
1737,8374
1738,9812
1739,9111
1740,5895
1741,5279
1742,5004
1743,4966
1744,10392
1745,7220
1746,4843
1747,5214
1748,7488
1749,4105
1750,7059
1751,4034
1752,5864
1753,6903
1754,5508
1755,6896
1756,6263
1757,4628
1758,7379
1759,6355
1760,9724
1761,5809
1762,8406
1763,7082
1764,9730
1765,6623
1766,9412
1767,4882
1768,5222
1769,6593
1770,5700
1771,8689
1772,7238
1773,5819
1774,7069
1775,6477
1776,9452
1777,4038
1778,13368
1779,5001
1780,6259
1781,8547
1782,5764
1783,5854
1784,6434
1785,7243
1786,4932
1787,4939
1788,7365
1789,7459
1790,7255
1791,4603
1792,7280
1793,10188
1794,6754
1795,4831
1796,6397
1797,6129
1798,6867
1799,6745
1800,4197
1801,7437
1802,6393
1803,7119
1804,6724
1805,4939
1806,6659
1807,5033
1808,7345
1809,9448
1810,5215
1811,5240
1812,6044
1813,5577
1814,5455
1815,8334
1816,6720
1817,7730
1818,5769
1819,4797
1820,6408
1821,7483
1822,8889
1823,7569
1824,7822
1825,5743
1826,8110
1827,6161
1828,7715
1829,8536
1830,6415
1831,10496
1832,7531
1833,7761
1834,5726
1835,7424
1836,7533
1837,6576
1838,4230
1839,5815
1840,8019
1841,7187
1842,5167
1843,8978
1844,6919
1845,5678
1846,5757
1847,5702
1848,7710
1849,7038
1850,6897
1851,5078
1852,5311
1853,6745
1854,3760
1855,7183
1856,4873
1857,8774
1858,7447
1859,6593
1860,8179
1861,5660
1862,4565
1863,10702
1864,6851
1865,7507
1866,7945
1867,4687
1868,5900
1869,5508
1870,7659
1871,11792
1872,6155
1873,3136
1874,4875
1875,8157
1876,8775
1877,6158
1878,7311
1879,4717
1880,5672
1881,3436
1882,5415
1883,5728
1884,6319
1885,7755
1886,6384
1887,7712
1888,8421
1889,7425
1890,4481
1891,9820
1892,11186
1893,6277
1894,8076
1895,4772
1896,6403
1897,3968
1898,7619
1899,5151
1900,8912
1901,7208
1902,8330
1903,8562
1904,5189
1905,8350
1906,19480
1907,10710
1908,6279
1909,2809
1910,5958
1911,10209
1912,5595
1913,11336
1914,18818
1915,3428
1916,5409
1917,8160
1918,5074
1919,9898
1920,6762
1921,7257
1922,3437
1923,7358
1924,6520
1925,7474
1926,8337
1927,5881
1928,5453
1929,6969
1930,5460
1931,4826
1932,7720
1933,5375
1934,6096
1935,7782
1936,6614
1937,5465
1938,7562
1939,7319
1940,7671
1941,6254
1942,7173
1943,5613
1944,3479
1945,6516
1946,7519
1947,5080
1948,4671
1949,9885
1950,7170
1951,8998
1952,7040
1953,5642
1954,5370
1955,4443
1956,9848
1957,4883
1958,7776
1959,15487
1960,7074
1961,6667
1962,4461
1963,4800
1964,7203
1965,4036
1966,6619
1967,10191
1968,5225
1969,15773
1970,14870
1971,4627
1972,7348
1973,5515
1974,6695
1975,5685
1976,10958
1977,7096
1978,9199
1979,4839
1980,7142
1981,4388
1982,8737
1983,6690
1984,5987
1985,6306
1986,5369
1987,7968
1988,9574
1989,5350
1990,10136
1991,6297
1992,9670
1993,5053
1994,5291
1995,5131
1996,9539
1997,6328
1998,7201
1999,6746
2000,8731
2001,4221
2002,8541
2003,6595
2004,4010
2005,14672
2006,16802
2007,6960
2008,7978
2009,9879
2010,10613
2011,11153
2012,6341
2013,7829
2014,5781
2015,8021
2016,4296
2017,5913
2018,5357
2019,5535
2020,7947
2021,5242
2022,4805
2023,5781
2024,3688
2025,4576
2026,5675
2027,6496
2028,8505
2029,8193
2030,7390
2031,5793
2032,5953
2033,11146
2034,8282
2035,5640
2036,4277
2037,8401
2038,4503
2039,6603
2040,3442
2041,5539
2042,7888
2043,5959
2044,4993
2045,8091
2046,9245
2047,11766
2048,6168
2049,8801
2050,3529
2051,5385
2052,6020
2053,4129
2054,7982
2055,5396
2056,5354
2057,8871
2058,11888
2059,7971
2060,5401
2061,5500
2062,8274
2063,6558
2064,6669
2065,4560
2066,6926
2067,10209
2068,4559
2069,6644
2070,7480
2071,8272
2072,14116
2073,5663
2074,13165
2075,6803
2076,5211
2077,3833
2078,6585
2079,5928
2080,4972
2081,6638
2082,4586
2083,4421
2084,6703
2085,3740
2086,8003
2087,6544
2088,8155
2089,8171
2090,4955
2091,9619
2092,6763
2093,4956
2094,5076
2095,5363
2096,11032
2097,6609
2098,5065
2099,7841
2100,8064
2101,6825
2102,6653
2103,8665
2104,5612
2105,5226
2106,5900
2107,8171
2108,6344
2109,6409
2110,5504
2111,4982
2112,4103
2113,4855
2114,7583
2115,8604
2116,10505
2117,10990
2118,7618
2119,4719
2120,5081
2121,11055
2122,9918
2123,7178
2124,8844
2125,9306
2126,5740
2127,4331
2128,11073
2129,5562
2130,6816
2131,6530
2132,3034
2133,11098
2134,5479
2135,5355
2136,4686
2137,5608
2138,7200
2139,8490
2140,6077
2141,4669
2142,4987
2143,4413
2144,3337
2145,7139
2146,18362
2147,5622
2148,5262
2149,6889
2150,5234
2151,5573
2152,4373
2153,4937
2154,6884
2155,6598
2156,4249
2157,8706
2158,5995
2159,5142
2160,8321
2161,8212
2162,10449
2163,6070
2164,7493
2165,4713
2166,5835
2167,14750
2168,8749
2169,6120
2170,5023
2171,4495
2172,5752
2173,4816
2174,9797
2175,5258
2176,5823
2177,6510
2178,4654
2179,6644
2180,7532
2181,7708
2182,6806
2183,4542
2184,5794
2185,6169
2186,9906
2187,8952
2188,6499
2189,4764
2190,7275
2191,6163
2192,4395
2193,7621
2194,7302
2195,6662
2196,5740
2197,6692
2198,7268
2199,5661
2200,6807
2201,6409
2202,6089
2203,8674
2204,5626
2205,5159
2206,11230
2207,6184
2208,3817
2209,8611
2210,8572
2211,11049
2212,5191
2213,5814
2214,6241
2215,7613
2216,6218
2217,7568
2218,3332
2219,6175
2220,6275
2221,6238
2222,4995
2223,6999
2224,8724
2225,4770
2226,8978
2227,6608
2228,8608
2229,4082
2230,6895
2231,6195
2232,7008
2233,8329
2234,4367
2235,7217
2236,7620
2237,7307
2238,4905
2239,3891
2240,7181
2241,7414
2242,8131
2243,7152
2244,5972
2245,7759
2246,7383
2247,7024
2248,7831
2249,5816
2250,8236
2251,10558
2252,8702
2253,4791
2254,5763
2255,4346
2256,0
2257,8562
2258,5234
2259,9239
2260,4194
2261,6867
2262,6586
2263,10529
2264,4280
2265,5384
2266,5694
2267,8445
2268,4923
2269,7007
2270,7240
2271,9917
2272,6647
2273,6940
2274,5577
2275,4959
2276,4842
2277,10996
2278,9686
2279,6177
2280,14562
2281,6617
2282,5125
2283,6611
2284,8331
2285,9162
2286,6699
2287,7922
2288,7695
2289,7465
2290,5817
2291,5535
2292,5763
2293,4758
2294,4406
2295,5564
2296,8716
2297,15968
2298,6394
2299,5075
2300,7350
2301,3631
2302,5844
2303,3828
2304,8974
2305,5732
2306,6411
2307,13103
2308,10285
2309,6814
2310,6766
2311,3463
2312,5955
2313,5784
2314,8174
2315,4942
2316,3741
2317,6358
2318,5319
2319,8371
2320,6117
2321,3525
2322,6928
2323,7999
2324,7675
2325,4861
2326,4640
2327,7943
2328,4170
2329,9827
2330,5047
2331,4785
2332,6513
2333,6108
2334,4563
2335,5828
2336,6815
2337,9599
2338,9888
2339,5620
2340,4198
2341,6007
2342,8439
2343,5443
2344,6277
2345,6305
2346,11969
2347,7505
2348,6053
2349,7232
2350,4583
2351,9197
2352,6049
2353,13981
2354,6297
2355,5499
2356,5248
2357,3767
2358,8032
2359,17190
2360,4443
2361,4370
2362,10092
2363,7033
2364,6863
2365,7824
2366,6134
2367,4876
2368,5030
2369,9694
2370,6140
2371,7307
2372,6994
2373,4984
2374,7147
2375,5805
2376,3636
2377,9203
2378,8957
2379,4578
2380,7032
2381,6470
2382,4396
2383,9116
2384,5501
2385,8348
2386,4342
2387,5145
2388,6616
2389,0
2390,7830
2391,4526
2392,6695
2393,5248
2394,5424
2395,5671
2396,6928
2397,6901
2398,7589
2399,5455
2400,7838
2401,6494
2402,8707
2403,9227
2404,6854
2405,3117
2406,6062
2407,7717
2408,4773
2409,10706
2410,5676
2411,8758
2412,11213
2413,6510
2414,4597
2415,11215
2416,9930
2417,5467
2418,9447
2419,10532
2420,5355
2421,5591
2422,7146
2423,6086
2424,5659
2425,6888
2426,5128
2427,6673
2428,7070
2429,6926
2430,7743
2431,6137
2432,7091
2433,3959
2434,7803
2435,6991
2436,5863
2437,7202
2438,7269
2439,9767
2440,5549
2441,5423
2442,5845
2443,6554
2444,7898
2445,4622
2446,4561
2447,7995
2448,6416
2449,6128
2450,7760
2451,6216
2452,6934
2453,4457
2454,4137
2455,6696
2456,6491
2457,7347
2458,9646
2459,8727
2460,5104
2461,8869
2462,3680
2463,3877
2464,6643
2465,12186
2466,7796
2467,7467
2468,5088
2469,7423
2470,10244
2471,6129
2472,8038
2473,6354
2474,4817
2475,5593
2476,5245
2477,6155
2478,4853
2479,4988
2480,4440
2481,7570
2482,8226
2483,4903
2484,6649
2485,6488
2486,5495
2487,5051
2488,7986
2489,7895
2490,5404
2491,4352
2492,14261
2493,5846
2494,5662
2495,8748
2496,8785
2497,7386
2498,5845
